170.54,-7.52,53.58,-13.72,90.0,90.0,93.65,84.16,0.74,90.0,90.0,1.47,-14.93,shoot
-178.09,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-21.22,shoot
-178.09,90.0,90.0,90.0,90.0,90.0,90.0,90.0,105.52,90.0,90.0,90.0,-21.22,shoot
-178.09,90.0,90.0,90.0,90.0,90.0,90.0,90.0,105.52,90.0,90.0,106.22,-21.22,shoot
150.71,-14.93,24.93,-21.61,8.13,9.93,87.42,84.75,90.0,43.36,90.0,90.0,-61.19,shoot
150.71,-14.93,24.93,-17.18,8.13,9.93,87.42,84.75,90.0,43.36,90.0,90.0,-61.19,shoot
150.71,-14.93,24.93,-17.18,8.13,9.93,87.42,84.75,-15.1,43.36,90.0,90.0,-61.19,shoot
180.0,5.63,102.14,90.0,90.0,90.0,108.95,90.0,90.0,90.0,90.0,90.0,-138.47,shoot
180.0,5.63,102.14,90.0,16.5,165.47,108.95,90.0,90.0,90.0,90.0,90.0,-138.47,shoot
-173.33,5.19,-174.45,172.61,82.6,107.35,90.0,90.0,90.0,90.0,90.0,90.0,-116.57,shoot
179.32,0.66,99.76,45.0,90.0,90.0,106.91,116.57,77.7,68.1,74.36,96.01,-45.0,normal
174.87,-0.74,164.26,90.0,13.93,90.0,105.84,90.0,90.0,63.43,68.96,90.0,-116.2,normal
176.31,4.29,103.61,90.0,78.85,74.29,107.38,90.0,90.0,71.92,85.45,90.0,-48.37,normal
-6.34,172.65,79.82,90.0,110.41,143.84,68.84,47.73,51.43,104.7,90.0,90.0,-151.7,normal
6.67,-173.56,84.87,90.0,174.56,90.0,73.22,84.81,90.0,115.18,90.0,90.0,90.0,normal
6.67,-173.56,84.87,90.0,174.56,90.0,73.22,84.81,90.0,115.18,90.0,90.0,90.0,normal
180.0,0.0,98.37,37.87,76.4,108.06,107.33,43.15,89.27,74.38,90.0,95.78,-107.7,normal
175.56,-5.13,90.0,90.0,7.39,85.73,90.0,90.0,90.0,90.0,90.0,90.0,-116.93,normal
175.56,-5.13,90.0,90.0,7.39,82.0,90.0,90.0,90.0,90.0,90.0,90.0,-116.93,normal
-41.19,135.0,90.0,90.0,80.36,90.0,70.39,90.0,90.0,80.84,133.42,90.0,90.0,normal
-16.19,170.13,90.0,90.0,105.1,86.99,78.69,90.0,90.0,107.85,74.86,90.0,-144.67,normal
180.0,6.61,116.93,61.48,60.1,125.54,94.68,110.56,101.89,69.75,45.0,20.85,-46.85,normal
180.0,6.61,116.93,61.48,60.1,125.54,94.68,110.56,114.84,69.75,45.0,20.85,-46.85,normal
180.0,6.61,116.93,61.48,60.1,125.54,94.68,110.56,114.84,69.75,45.0,104.47,-46.85,normal
180.0,6.61,116.93,61.48,60.1,125.54,94.68,110.56,114.84,69.75,45.0,89.2,-46.85,normal
